City,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1483,Sibolga,ID,2021-06-28 15:11:59,1.7427,98.7792,76.24,92,84,4.0
1484,Barcelos,PT,2021-06-28 15:11:59,41.5388,-8.6151,71.85,55,3,14.94
1485,Kendrapara,IN,2021-06-28 15:12:00,20.5042,86.416,88.29,77,100,14.58
1486,Carupano,VE,2021-06-28 15:12:00,10.6678,-63.2585,82.63,71,15,10.85
1487,Katobu,ID,2021-06-28 15:12:00,-4.9408,122.5276,73.87,96,65,4.41
1488,Kanker,IN,2021-06-28 15:12:01,20.2719,81.4931,81.64,76,62,5.35
1489,Ayolas,PY,2021-06-28 15:12:01,-27.4,-56.9,49.1,50,1,8.57
1490,Jiangmen,CN,2021-06-28 15:12:01,22.5833,113.0833,83.93,92,100,7.0
1491,Yushan,CN,2021-06-28 15:12:02,31.3776,120.9543,76.95,84,0,5.37
1492,Macusani,PE,2021-06-28 15:12:02,-14.0833,-70.4333,42.91,51,53,5.41
1493,Bozdar,PK,2021-06-28 15:12:02,27.1828,68.636,98.67,24,6,14.5
1494,Jiuquan,CN,2021-06-28 15:12:03,39.7432,98.5174,74.19,26,26,9.35
1495,Ibia,BR,2021-06-28 15:12:03,-19.4783,-46.5389,75.9,32,0,4.43
1496,La Ligua,CL,2021-06-28 15:12:03,-32.4524,-71.2311,55.18,11,7,0.78
1497,Minervino Murge,IT,2021-06-28 15:12:04,41.0843,16.0784,98.51,21,20,9.69
1498,Mustafakemalpasa,TR,2021-06-28 15:12:04,40.0353,28.4117,90.36,44,0,14.74
1499,Nchelenge,ZM,2021-06-28 15:12:04,-9.3451,28.734,75.2,45,71,7.63
1500,Kristiansund,NO,2021-06-28 15:12:05,63.1115,7.732,59.05,76,75,9.22
1501,Lubu,CN,2021-06-28 15:12:05,23.1742,112.2809,83.88,93,100,2.51
1502,Kilis,TR,2021-06-28 15:12:05,36.7161,37.115,97.03,21,2,17.69
1503,Moscow,RU,2021-06-28 15:10:43,55.7522,37.6156,72.95,85,97,11.56
1504,Wewak,PG,2021-06-28 15:12:06,-3.5534,143.6268,80.83,81,49,6.38
1505,Mahanje,TZ,2021-06-28 15:09:15,-9.9333,35.3333,68.54,49,38,1.34
1506,Inongo,CD,2021-06-28 15:12:06,-1.95,18.2667,78.35,58,100,1.39
1507,Manokwari,ID,2021-06-28 15:12:07,-0.8667,134.0833,77.29,82,87,3.18
1508,Benjamin Constant,BR,2021-06-28 15:12:07,-4.3831,-70.0311,84.33,78,40,4.61
1509,Vestmanna,FO,2021-06-28 15:12:07,62.1564,-7.1664,49.12,100,90,10.36
1510,Muktsar,IN,2021-06-28 15:12:08,30.4833,74.5167,101.97,23,0,5.19
1511,Lebedyan,RU,2021-06-28 15:12:08,53.0194,39.1664,74.35,85,85,13.18
1512,Puerto Colombia,CO,2021-06-28 15:12:08,10.9878,-74.9547,86.09,66,96,2.66
1513,Lovozero,RU,2021-06-28 15:12:09,68.005,35.0117,66.97,46,78,11.14
1514,Nieuw Amsterdam,SR,2021-06-28 15:12:09,5.8833,-55.0833,86.16,78,20,5.75
1515,Taree,AU,2021-06-28 15:11:12,-31.9,152.4667,56.1,92,54,1.41
1516,Cururupu,BR,2021-06-28 15:10:47,-1.8283,-44.8683,89.13,47,19,4.25
1517,Suez,EG,2021-06-28 15:12:10,29.9737,32.5263,100.22,18,0,18.37
1518,Pak Phanang,TH,2021-06-28 15:12:10,8.3511,100.202,82.35,73,79,3.98
1519,Sal Rei,CV,2021-06-28 15:12:10,16.1833,-22.9167,79.36,73,75,14.97
1520,Kirensk,RU,2021-06-28 15:12:11,57.7853,108.1119,61.68,60,100,3.47
1521,Aldan,RU,2021-06-28 15:12:11,58.6031,125.3894,59.97,81,15,4.07
1522,Bjornevatn,NO,2021-06-28 15:12:11,69.6672,29.9847,55.74,82,40,4.61
1523,Ponta Delgada,PT,2021-06-28 15:12:12,37.7333,-25.6667,72.32,94,75,10.36
1524,Bosaso,SO,2021-06-28 15:12:12,11.2842,49.1816,91.74,47,5,3.98
1525,Machinga,MW,2021-06-28 15:12:12,-15.1685,35.3,72.7,39,3,2.42
1526,Bulaevo,KZ,2021-06-28 15:12:13,54.9056,70.4439,68.14,64,100,4.47
1527,Blythe,US,2021-06-28 15:10:33,33.6103,-114.5964,101.03,16,1,19.57
1528,Gambela,ET,2021-06-28 15:12:13,8.25,34.5833,81.41,70,95,4.14
1529,Cervo,ES,2021-06-28 15:12:14,43.6702,-7.4101,62.96,81,88,18.19
1530,Monkey Bay,MW,2021-06-28 15:12:14,-14.0728,34.9201,77.23,53,3,2.46
1531,Porto Velho,BR,2021-06-28 15:09:57,-8.7619,-63.9039,84.25,65,40,6.91
1532,Talara,PE,2021-06-28 15:12:15,-4.5772,-81.2719,74.16,68,40,19.57
1533,Syumsi,RU,2021-06-28 15:12:15,57.1111,51.6149,80.29,64,70,3.78
1534,El Alto,PE,2021-06-28 15:12:15,-4.2714,-81.2147,71.26,67,47,7.29
1535,Ekhabi,RU,2021-06-28 15:12:16,53.5102,142.9671,44.24,92,8,11.07
1536,Lavumisa,SZ,2021-06-28 15:12:16,-27.31,31.892,77.97,20,6,7.99
1537,Warner Robins,US,2021-06-28 15:08:12,32.621,-83.5999,83.93,71,20,3.44
1538,Abong Mbang,CM,2021-06-28 15:12:16,3.9833,13.1833,75.72,82,96,3.11
1539,Marquette,US,2021-06-28 15:12:17,46.5333,-87.6335,73.17,67,46,4.23
1540,Gomel,BY,2021-06-28 15:12:17,52.4345,30.9754,78.78,41,75,13.42
1541,Oktyabrskiy,RU,2021-06-28 15:12:18,54.4815,53.471,79.34,63,91,1.1
1542,Cherkasskoye,RU,2021-06-28 15:12:18,52.4333,47.2167,87.55,56,19,6.55
1543,Shu,KZ,2021-06-28 15:12:18,43.5983,73.7614,85.23,15,1,13.73
1544,Kurumkan,RU,2021-06-28 15:12:19,54.3,110.3,58.84,95,99,2.26
1545,Myaundzha,RU,2021-06-28 15:12:19,63.0494,147.1858,64.02,43,100,3.8
1546,Ibara,JP,2021-06-28 15:12:20,34.6,133.4667,72.09,87,99,3.62
1547,Shumyachi,RU,2021-06-28 15:12:20,53.8583,32.4242,67.78,84,95,11.63
1548,Elko,US,2021-06-28 15:12:20,41.0002,-115.5012,77.02,30,5,5.01
1549,Saraland,US,2021-06-28 15:09:43,30.8207,-88.0706,87.8,82,0,6.73
1550,Pontes E Lacerda,BR,2021-06-28 15:12:21,-15.2261,-59.3353,62.13,55,100,9.4
1551,Palmeira Das Missoes,BR,2021-06-28 15:12:21,-27.8994,-53.3136,42.39,62,45,11.41
1552,Nicoya,CR,2021-06-28 15:12:21,10.1483,-85.452,81.95,75,68,2.39
1553,Mufulira,ZM,2021-06-28 15:12:22,-12.5498,28.2407,59.0,32,30,3.11
1554,Esso,RU,2021-06-28 15:12:22,55.9333,158.7,45.95,95,65,4.05
1555,Camacupa,AO,2021-06-28 15:12:22,-12.0167,17.4833,80.71,13,10,2.62
1556,Pontal Do Parana,BR,2021-06-28 15:12:23,-25.6533,-48.5128,65.73,89,100,5.95
1557,Bridlington,GB,2021-06-28 15:12:23,54.0831,-0.1919,63.28,84,93,6.55
1558,Semnan,IR,2021-06-28 15:12:23,35.5729,53.3971,89.06,21,80,11.5
1559,Chulman,RU,2021-06-28 15:12:24,56.8479,124.9104,60.58,80,65,1.81
1560,Mogwase,ZA,2021-06-28 15:12:24,-25.185,27.2665,71.37,17,0,6.31
1561,Sovetskiy,RU,2021-06-28 15:12:24,61.3614,63.5842,73.0,42,95,7.36
1562,Monteiro,BR,2021-06-28 15:12:25,-7.8894,-37.12,85.59,30,0,7.63
1563,Kachiry,KZ,2021-06-28 15:12:25,53.0675,76.1036,69.91,70,15,11.9
1564,Emirdag,TR,2021-06-28 15:12:25,39.0197,31.15,82.04,28,1,9.84
1565,Dezhou,CN,2021-06-28 15:12:26,37.4486,116.2925,85.78,46,37,9.46
1566,Loandjili,CG,2021-06-28 15:12:26,-4.7561,11.8578,76.98,72,100,7.83
1567,Zhongshu,CN,2021-06-28 15:12:26,24.5167,103.7667,65.75,99,100,0.58
1568,Luang Prabang,LA,2021-06-28 15:12:27,19.8856,102.1347,74.57,98,100,2.28
1569,Bayan,CN,2021-06-28 15:12:27,46.0833,127.4,67.17,87,20,0.78
1570,Pran Buri,TH,2021-06-28 15:12:27,12.3847,99.9098,81.05,74,48,6.82
1571,Brewster,US,2021-06-28 15:09:59,41.3973,-73.6171,89.6,74,1,1.01
1572,Juneau,US,2021-06-28 15:08:04,58.3019,-134.4197,59.0,82,1,5.75
1573,Dolinsk,RU,2021-06-28 15:12:28,47.35,142.8,47.53,97,100,4.05
1574,Koungou,YT,2021-06-28 15:12:28,-12.7336,45.2042,78.51,69,75,5.75
1575,Dhidhdhoo,MV,2021-06-28 15:12:29,6.8833,73.1,83.25,77,75,17.52
1576,Petawawa,CA,2021-06-28 15:12:29,45.9001,-77.3328,81.27,76,87,1.99
1577,Xique-Xique,BR,2021-06-28 15:12:29,-10.8218,-42.7263,82.94,40,0,8.34
1578,Taloqan,AF,2021-06-28 15:12:29,36.7361,69.5345,86.2,17,87,3.22
1579,Wawa,NG,2021-06-28 15:12:30,9.9022,4.4192,92.19,43,88,2.77
1580,Itupiranga,BR,2021-06-28 15:12:30,-5.1347,-49.3267,91.72,34,26,5.66
1581,Menomonie,US,2021-06-28 15:12:30,44.8755,-91.9193,79.2,78,1,4.61
1582,Orastioara De Sus,RO,2021-06-28 15:12:31,45.7333,23.1667,82.49,45,0,3.02
1583,Alcaniz,ES,2021-06-28 15:12:31,41.05,-0.1333,80.44,20,0,15.43
1584,Rodrigues Alves,BR,2021-06-28 15:12:31,-7.738,-72.6509,84.11,63,76,2.35
1585,Khetia,IN,2021-06-28 15:12:32,21.6667,74.5833,79.92,88,88,8.21
1586,Panaba,MX,2021-06-28 15:12:32,21.2833,-88.2667,85.37,65,100,9.57
1587,Changying,CN,2021-06-28 15:12:32,52.8733,123.3213,64.38,65,5,1.52
1588,Filadelfia,US,2021-06-28 15:07:52,39.9523,-75.1638,89.71,69,20,5.99
1589,Kontagora,NG,2021-06-28 15:12:33,10.3999,5.4695,88.3,50,84,3.98
1590,Armizonskoye,RU,2021-06-28 15:12:33,55.9461,67.6736,72.21,63,30,2.75
1591,Zlate Moravce,SK,2021-06-28 15:12:34,48.3855,18.4006,92.14,37,13,1.12
1592,Popova,RU,2021-06-28 15:12:34,42.9603,131.7228,66.29,92,53,6.04
1593,Los Algarrobos,PA,2021-06-28 15:12:34,8.5,-82.4333,88.45,84,40,5.75
1594,El Ejido,ES,2021-06-28 15:12:35,36.7763,-2.8146,91.09,50,0,11.07
1595,Beoumi,CI,2021-06-28 15:12:35,7.6736,-5.5764,90.61,44,16,5.26
1596,Usinsk,RU,2021-06-28 15:12:35,65.9939,57.5281,63.91,42,96,7.74
1597,Jaisalmer,IN,2021-06-28 15:12:35,26.9147,70.9181,101.66,27,25,14.81
1598,Tombouctou,ML,2021-06-28 15:12:36,20.0,-3.0,113.56,5,18,4.36
1599,Tynda,RU,2021-06-28 15:12:36,55.1667,124.7167,65.89,66,92,0.98
1600,Guatire,VE,2021-06-28 15:12:36,10.4762,-66.5427,86.68,60,59,4.85
1601,Diffa,NE,2021-06-28 15:12:37,13.3154,12.6113,101.37,22,83,3.38
1602,Lanxi,CN,2021-06-28 15:12:37,29.2195,119.477,77.43,96,98,0.47
1603,Kapit,MY,2021-06-28 15:12:37,2.0167,112.9333,74.28,99,100,0.47
1604,Kushmurun,KZ,2021-06-28 15:12:38,52.4503,64.6311,78.12,46,9,7.23
1605,Kamarion,GR,2021-06-28 15:12:38,36.8,25.8167,87.22,78,0,23.26
1606,Chistogorskiy,RU,2021-06-28 15:12:38,53.9835,87.3843,56.19,94,100,3.18
1607,Belaya Gora,RU,2021-06-28 15:12:39,68.5333,146.4167,74.1,41,90,6.22
1608,Dubuque,US,2021-06-28 15:10:57,42.4833,-90.8668,77.52,77,90,5.75
1609,Tanout,NE,2021-06-28 15:12:39,14.9709,8.8879,101.7,16,100,3.38
1610,Buchanan,LR,2021-06-28 15:12:39,5.8808,-10.0467,82.36,70,97,8.39
1611,Balikpapan,ID,2021-06-28 15:12:40,-1.2675,116.8289,76.35,87,74,2.66
1612,Sharqpur,PK,2021-06-28 15:08:16,31.4633,74.1,98.73,20,0,8.81
1613,Goya,AR,2021-06-28 15:12:40,-29.14,-59.2626,47.95,54,9,10.92
1614,Kampot,KH,2021-06-28 15:12:40,10.6167,104.1833,84.25,85,54,7.2
1615,Slave Lake,CA,2021-06-28 15:12:41,55.2834,-114.769,76.24,60,11,7.78
1616,Bardstown,US,2021-06-28 15:11:32,37.8092,-85.4669,87.78,75,1,5.75
1617,Beibei,CN,2021-06-28 15:12:41,29.8256,106.4339,82.24,91,100,3.06
1618,Eyrarbakki,IS,2021-06-28 15:12:41,63.863,-21.1481,61.21,68,73,12.39
1619,Lethbridge,CA,2021-06-28 15:12:42,49.7,-112.8186,76.08,52,0,1.99
1620,Iacu,BR,2021-06-28 15:12:42,-12.7672,-40.2117,75.15,57,95,6.49
1621,Qabaqcol,AZ,2021-06-28 15:12:42,41.72,46.2647,95.04,15,24,6.6
1622,Long Xuyen,VN,2021-06-28 15:12:43,10.3833,105.4167,80.55,83,10,7.56
1623,Brownfield,US,2021-06-28 15:12:43,33.1812,-102.2744,67.95,82,100,7.38
1624,Coxim,BR,2021-06-28 15:12:43,-18.5067,-54.76,66.87,60,100,5.21
1625,Ajdabiya,LY,2021-06-28 15:12:44,30.7554,20.2263,93.61,28,0,22.48
1626,Autazes,BR,2021-06-28 15:12:44,-3.5797,-59.1306,90.64,48,99,3.36
1627,Saint Pete Beach,US,2021-06-28 15:12:44,27.7253,-82.7412,88.12,65,1,1.99
1628,Bath,GB,2021-06-28 15:12:44,51.3779,-2.3591,70.95,89,100,9.33
1629,Powell,US,2021-06-28 15:10:56,40.1578,-83.0752,88.81,67,1,3.0
1630,Varnavino,RU,2021-06-28 15:12:45,57.4035,45.0916,67.26,96,100,8.3
1631,Linqiong,CN,2021-06-28 15:12:45,30.4159,103.4609,76.78,87,93,0.34
1632,Porto Belo,BR,2021-06-28 15:09:32,-27.1578,-48.5531,61.97,89,100,5.35
1633,Atasu,KZ,2021-06-28 15:12:46,48.6814,71.6433,80.58,31,0,7.49
1634,Oloron-Sainte-Marie,FR,2021-06-28 15:12:46,43.1944,-0.6107,69.37,62,55,6.55
1635,Tingo Maria,PE,2021-06-28 15:12:46,-9.2895,-76.0088,71.91,88,75,0.0
1636,Grants,US,2021-06-28 15:12:46,35.1473,-107.8514,59.23,72,90,12.66
1637,Zhicheng,CN,2021-06-28 15:12:47,30.2956,111.5047,78.53,80,76,3.98
1638,Rio Branco,BR,2021-06-28 15:11:38,-9.9747,-67.81,65.01,100,90,6.91
1639,Ordzhonikidze,KZ,2021-06-28 15:12:47,52.4411,61.7408,78.42,47,4,7.96
1640,Kirkwall,GB,2021-06-28 15:12:48,58.9848,-2.9587,60.85,67,20,11.5
1641,Lakeway,US,2021-06-28 15:12:48,30.3638,-97.9796,80.92,88,90,1.01
1642,Heinola,FI,2021-06-28 15:12:48,61.2056,26.0381,75.0,32,100,8.14
1643,Liberty,US,2021-06-28 15:11:44,31.8335,-81.5004,79.27,39,75,1.99
1644,Aktash,RU,2021-06-28 15:12:49,50.3,87.7333,47.46,61,100,3.56
1645,Ushtobe,KZ,2021-06-28 15:12:49,45.2514,77.9838,76.35,17,0,11.56
1646,Almonte,ES,2021-06-28 15:12:49,37.2647,-6.5167,89.51,10,0,15.26
1647,Mirabad,AF,2021-06-28 15:12:50,30.4362,61.8383,99.3,6,0,11.07
1648,Itigi,TZ,2021-06-28 15:12:50,-5.7,34.4833,75.63,34,12,7.74
1649,Neiafu,TO,2021-06-28 15:12:50,-18.65,-173.9833,74.08,73,20,9.22
1650,Bousse,BF,2021-06-28 15:12:50,12.6606,-1.8922,98.1,29,0,8.43
1651,San Matias,BO,2021-06-28 15:11:10,-16.3667,-58.4,58.26,57,100,9.84
1652,Banjar,ID,2021-06-28 15:12:51,-8.19,114.9675,80.46,86,48,5.21
1653,Casalmaggiore,IT,2021-06-28 15:12:51,44.9939,10.4189,94.96,24,16,17.07
1654,Mildura,AU,2021-06-28 15:12:52,-34.2,142.15,44.56,100,9,5.75
1655,Ushirombo,TZ,2021-06-28 15:12:52,-3.4919,31.9639,81.73,30,84,2.75
1656,Scottsbluff,US,2021-06-28 15:12:52,41.8666,-103.6672,72.81,77,90,6.91
1657,Athabasca,CA,2021-06-28 15:09:09,54.7169,-113.2854,72.01,65,0,8.9
1658,Batman,TR,2021-06-28 15:12:53,37.8874,41.1322,100.2,16,20,6.91
1659,Port Hueneme,US,2021-06-28 15:12:48,34.1478,-119.1951,83.48,86,90,6.91
1660,Juegang,CN,2021-06-28 15:12:53,32.3174,121.1855,72.54,94,0,6.02
1661,Kudahuvadhoo,MV,2021-06-28 15:12:53,2.6708,72.8944,83.01,72,20,10.78
1662,Liliongan,PH,2021-06-28 15:12:54,7.3628,124.7928,73.81,92,58,1.54
1663,Yashan,CN,2021-06-28 15:12:54,22.1975,109.9419,79.81,92,100,5.59
1664,Marang,MY,2021-06-28 15:08:08,5.2056,103.2059,79.84,80,37,1.32
1665,Uvalde,US,2021-06-28 15:09:35,29.3669,-99.767,83.52,52,1,8.05
1666,Orsha,BY,2021-06-28 15:12:55,54.5153,30.4053,69.31,77,66,11.59
1667,Ornskoldsvik,SE,2021-06-28 15:12:55,63.2909,18.7153,75.02,38,4,12.66
1668,Pastavy,BY,2021-06-28 15:12:55,55.1168,26.8326,70.97,74,6,9.66
1669,Dawlatabad,AF,2021-06-28 15:12:56,36.4141,64.9053,94.24,10,0,8.84
1670,Danilovka,RU,2021-06-28 15:12:56,50.3557,44.1168,86.99,52,67,9.8
1671,Ishigaki,JP,2021-06-28 15:12:56,24.3448,124.1572,83.34,87,100,21.3
1672,Montemarciano,IT,2021-06-28 15:12:57,43.6389,13.3075,97.16,51,4,11.5
1673,Morondava,MG,2021-06-28 15:12:57,-20.2833,44.2833,75.47,64,1,9.31
1674,Red Wing,US,2021-06-28 15:11:45,44.5625,-92.5338,80.56,71,1,3.0
1675,Uray,RU,2021-06-28 15:08:43,60.1247,64.7758,72.27,64,90,5.7
1676,Killarney,IE,2021-06-28 15:12:58,52.05,-9.5167,67.23,63,71,10.27
1677,Montes Altos,BR,2021-06-28 15:12:58,-5.8333,-47.0667,90.72,29,12,6.22
1678,Panzhihua,CN,2021-06-28 15:12:58,26.5851,101.7128,72.7,89,100,0.92
1679,Iskateley,RU,2021-06-28 15:12:59,67.6803,53.1512,66.15,42,82,10.2
1680,Kalabo,ZM,2021-06-28 15:12:59,-14.97,22.6814,83.44,16,4,1.28
1681,Ormond Beach,US,2021-06-28 15:12:59,29.2858,-81.0559,87.1,59,40,4.61
1682,Platteville,US,2021-06-28 15:13:00,42.7342,-90.4785,77.16,94,75,4.61
1683,Riachao Das Neves,BR,2021-06-28 15:13:00,-11.7461,-44.91,84.88,27,0,5.73
1684,Galle,LK,2021-06-28 15:13:00,6.0367,80.217,80.06,84,42,9.35
1685,New Bern,US,2021-06-28 15:13:00,35.1085,-77.0441,85.01,69,40,10.36
1686,Gumdag,TM,2021-06-28 15:13:01,39.2061,54.5906,104.61,12,25,13.89
1687,Irbeyskoye,RU,2021-06-28 15:13:01,55.6428,95.4522,56.41,91,99,3.94
1688,Manching,DE,2021-06-28 15:13:01,48.7166,11.4939,87.66,40,40,9.22
1689,Arroio Grande,BR,2021-06-28 15:13:02,-32.2375,-53.0869,47.46,63,18,20.4
1690,Dayong,CN,2021-06-28 15:13:02,25.0209,118.2898,78.73,96,100,2.62
1691,Karawang,ID,2021-06-28 15:13:02,-6.3042,107.3079,83.52,84,89,4.38
1692,Chihuahua,MX,2021-06-28 15:10:12,28.5,-106.0,61.29,93,100,1.66
1693,Daphne,US,2021-06-28 15:10:46,30.6035,-87.9036,87.35,75,1,8.05
1694,Coffs Harbour,AU,2021-06-28 15:12:18,-30.3,153.1333,57.16,82,90,8.05
1695,Camabatela,AO,2021-06-28 15:13:03,-8.1881,15.375,85.19,15,15,4.47
1696,Moussoro,TD,2021-06-28 15:13:03,13.6408,16.4901,103.41,20,92,11.1
1697,Masvingo,ZW,2021-06-28 15:13:04,-20.0637,30.8277,73.56,22,2,4.36
1698,Abalak,RU,2021-06-28 15:13:04,58.1286,68.5944,71.4,61,59,3.76
1699,Deszk,HU,2021-06-28 15:13:05,46.218,20.2432,95.18,29,3,1.63
1700,Charo,MX,2021-06-28 15:13:05,19.75,-101.05,59.92,100,90,0.0
1701,Ust-Maya,RU,2021-06-28 15:13:05,60.4167,134.5333,63.86,63,6,1.16
1702,Dasoguz,TM,2021-06-28 15:09:11,41.8363,59.9666,100.51,17,0,4.61
1703,Hervey Bay,AU,2021-06-28 15:13:06,-25.2986,152.8535,60.04,90,16,3.0
1704,Pryozerne,UA,2021-06-28 15:13:06,45.2698,36.3303,82.06,56,20,6.06
1705,Bulgan,MN,2021-06-28 15:13:06,48.8125,103.5347,49.55,95,100,8.28
1706,Kralendijk,BQ,2021-06-28 15:09:27,12.15,-68.2667,80.92,84,78,21.63
1707,Malinovoye Ozero,RU,2021-06-28 15:13:07,51.6753,79.7825,69.49,70,45,4.68
1708,Canico,PT,2021-06-28 15:13:07,32.6333,-16.85,78.71,65,20,20.71
1709,Shenjiamen,CN,2021-06-28 15:13:08,29.9576,122.298,74.53,95,19,6.78
1710,Ejido,VE,2021-06-28 15:13:08,8.5514,-71.2375,79.11,60,44,4.5
1711,Zhuhai,CN,2021-06-28 15:13:08,22.2769,113.5678,86.11,94,40,10.36
1712,Kaseda,JP,2021-06-28 15:13:09,31.4167,130.3167,73.85,87,76,4.38
1713,Nuevo Progreso,MX,2021-06-28 15:13:09,23.1667,-97.95,84.69,64,96,6.78
1714,Hoquiam,US,2021-06-28 15:13:09,46.9809,-123.8893,86.95,71,1,10.36
1715,Novouzensk,RU,2021-06-28 15:13:10,50.4592,48.1431,97.36,27,42,4.18
1716,Gravdal,NO,2021-06-28 15:13:10,68.1214,13.5031,49.89,76,75,5.75
1717,Warmbad,NA,2021-06-28 15:13:10,-28.45,18.7333,67.78,23,1,14.79
1718,Launceston,AU,2021-06-28 15:13:11,-41.45,147.1667,46.04,81,90,5.75
1719,Copacabana,CO,2021-06-28 15:13:11,6.3463,-75.5089,72.03,56,65,2.24
1720,Saint-Michel-Des-Saints,CA,2021-06-28 15:13:11,46.6834,-73.9159,70.93,79,93,3.47
1721,Bastia,FR,2021-06-28 15:13:12,42.6667,9.3333,85.8,63,0,1.01
1722,Beyla,GN,2021-06-28 15:13:12,8.6833,-8.6333,85.23,53,63,5.1
1723,Ariquemes,BR,2021-06-28 15:13:13,-9.9133,-63.0408,83.34,58,18,6.69
1724,Severnyy,RU,2021-06-28 15:13:13,50.677,36.5532,77.04,65,0,15.66
1725,Waitati,NZ,2021-06-28 15:13:13,-45.75,170.5667,41.81,60,100,18.37
1726,Matara,LK,2021-06-28 15:13:13,5.9485,80.5353,78.84,87,29,9.53
1727,Pinheiro,BR,2021-06-28 15:13:14,-2.5214,-45.0825,87.76,51,12,3.76
1728,Ravenna,IT,2021-06-28 15:13:14,44.4167,11.9833,95.49,53,5,15.19
1729,Linxia,CN,2021-06-28 15:13:15,35.6003,103.2064,60.94,81,100,6.71
1730,Santa Cruz,BO,2021-06-28 15:11:15,-17.8,-63.1667,53.06,50,90,25.32
1731,Kosa,RU,2021-06-28 15:13:15,59.9445,54.9977,78.19,72,73,3.29
1732,Imatra,FI,2021-06-28 15:13:16,61.1719,28.7524,75.58,56,100,1.99
1733,Hornepayne,CA,2021-06-28 15:13:16,49.2138,-84.7705,72.84,58,29,6.73
1734,Kinablangan,PH,2021-06-28 15:13:16,7.6947,126.5503,79.07,84,9,5.55
1735,Sorong,ID,2021-06-28 15:13:17,-0.8833,131.25,78.12,86,79,5.23
1736,Balkanabat,TM,2021-06-28 15:13:17,39.5108,54.3671,103.91,13,5,11.54
1737,Bredy,RU,2021-06-28 15:13:17,52.4153,60.3411,79.43,51,10,6.67
1738,Cedar City,US,2021-06-28 15:13:18,37.6775,-113.0619,74.39,27,1,0.0
1739,Vargem Grande,BR,2021-06-28 15:11:02,-3.5431,-43.9158,89.69,37,6,5.97
1740,Krasnaya Gora,RU,2021-06-28 15:13:18,52.9995,31.6023,78.71,74,73,10.02
1741,Camana,PE,2021-06-28 15:13:19,-16.6228,-72.7111,65.21,74,55,10.29
1742,Gornoye Loo,RU,2021-06-28 15:13:19,43.7129,39.6049,80.38,76,19,7.2
1743,Price,US,2021-06-28 15:13:19,39.5994,-110.8107,73.72,28,1,14.97
1744,Betare Oya,CM,2021-06-28 15:13:20,5.6,14.0833,74.32,84,99,5.08
1745,Hajnowka,PL,2021-06-28 15:13:20,52.7433,23.5812,71.96,59,80,8.05
1746,Kamyzyak,RU,2021-06-28 15:13:20,46.11,48.0736,96.78,36,40,11.18
1747,Tongchuan,CN,2021-06-28 15:13:21,35.0806,109.0897,81.46,38,25,4.0
1748,Djougou,BJ,2021-06-28 15:13:21,9.7085,1.666,92.71,36,11,4.09
1749,Kondinskoye,RU,2021-06-28 15:13:21,59.6481,67.41,71.69,69,100,5.75
1750,Lerwick,GB,2021-06-28 15:13:22,60.1545,-1.1494,51.8,85,43,12.21
1751,Novyy Urengoy,RU,2021-06-28 15:09:15,66.0833,76.6333,50.76,50,47,16.87
1752,Behshahr,IR,2021-06-28 15:13:22,36.6923,53.5526,95.05,30,36,3.4
1753,Danjiangkou,CN,2021-06-28 15:13:22,32.5428,111.5086,80.85,74,100,3.8
1754,Kodinsk,RU,2021-06-28 15:13:23,58.6881,99.1844,52.84,84,59,2.51
1755,Sychevka,RU,2021-06-28 15:13:23,55.8252,34.2736,69.71,89,85,10.87
1756,Bisceglie,IT,2021-06-28 15:13:23,41.242,16.5044,96.82,65,3,17.13
1757,Madingou,CG,2021-06-28 15:13:24,-4.1536,13.55,91.42,40,39,5.75
1758,Chalmette,US,2021-06-28 15:13:24,29.9427,-89.9634,86.99,72,75,4.0
1759,Lujan,AR,2021-06-28 15:10:02,-34.5703,-59.105,48.97,78,88,19.06
1760,Tsilna,RU,2021-06-28 15:13:24,54.5953,48.1414,81.81,66,92,6.85
1761,Kushiro,JP,2021-06-28 15:13:25,42.975,144.3747,55.31,97,87,2.53
1762,Marabba,SD,2021-06-28 15:13:25,12.35,32.1833,95.76,36,93,11.3
1763,Binabalian,PH,2021-06-28 15:13:25,16.4202,119.9279,83.89,74,100,4.74
1764,Akyab,MM,2021-06-28 15:12:52,20.15,92.9,82.38,83,100,5.06
1765,Dnipryany,UA,2021-06-28 15:13:26,46.7463,33.2729,82.63,59,99,11.77
1766,Naberera,TZ,2021-06-28 15:13:26,-4.2,36.9333,67.48,54,94,16.58
1767,Nkayi,CG,2021-06-28 15:13:27,-4.1841,13.2884,89.35,44,22,8.12
1768,Canandaigua,US,2021-06-28 15:13:27,42.8742,-77.288,88.63,74,61,1.99
1769,Ibirite,BR,2021-06-28 15:13:27,-20.0219,-44.0589,72.91,29,0,4.29
1770,Gabu,GW,2021-06-28 15:13:27,12.2833,-14.2167,98.8,37,11,3.49
1771,Ciney,BE,2021-06-28 15:13:28,50.2945,5.1002,73.51,72,100,6.33
1772,Lukovetskiy,RU,2021-06-28 15:13:28,64.2956,41.9211,71.58,74,92,6.17
1773,Sharya,RU,2021-06-28 15:13:28,58.3686,45.5144,65.8,92,100,8.5
1774,Conceicao Das Alagoas,BR,2021-06-28 15:13:29,-19.9147,-48.3883,81.59,30,2,4.88
